GEOID,w,today,scenario,status,saved,redpct
170317112003,2,,,no_transit_either,,
170317112004,3,,,no_transit_either,,
170317113001,3,,,no_transit_either,,
170317113002,1,,,no_transit_either,,
170317114001,5,,84,newly_enabled,,
170317114002,4,,85,newly_enabled,,
170317114003,1,,88,newly_enabled,,
170317115001,3,,,no_transit_either,,
170317115002,4,,87,newly_enabled,,
170317201001,3,,,no_transit_either,,
170317201002,3,,,no_transit_either,,
170317201003,5,,,no_transit_either,,
170317202001,4,,,no_transit_either,,
170317202002,2,,,no_transit_either,,
170317202003,1,,,no_transit_either,,
170317203001,2,,,no_transit_either,,
170317203003,4,,,no_transit_either,,
170317203004,3,,,no_transit_either,,
170317205001,4,,,no_transit_either,,
170317205002,3,,,no_transit_either,,
170317206002,1,,,no_transit_either,,
170317207001,6,,,no_transit_either,,
170317207002,2,,,no_transit_either,,
170317301001,4,,,no_transit_either,,
170317301002,1,,89,newly_enabled,,
170317301003,2,,89,newly_enabled,,
170317302011,3,,,no_transit_either,,
170317302012,1,,,no_transit_either,,
170317302013,5,,87,newly_enabled,,
170317302014,9,,88,newly_enabled,,
170317302015,3,,,no_transit_either,,
170317302022,5,,,no_transit_either,,
170317303001,4,,87,newly_enabled,,
170317304002,3,,,no_transit_either,,
170317304003,1,,,no_transit_either,,
170317305001,2,,,no_transit_either,,
170317305002,5,,,no_transit_either,,
170317305003,5,,,no_transit_either,,
170317305004,4,,,no_transit_either,,
170317306001,4,,,no_transit_either,,
170317306002,6,,,no_transit_either,,
170317306003,8,,,no_transit_either,,
170317307001,3,,,no_transit_either,,
170317307002,2,,,no_transit_either,,
170317401001,1,,,no_transit_either,,
170317401003,2,,,no_transit_either,,
170317401004,5,,,no_transit_either,,
170317402001,3,,,no_transit_either,,
170317402002,2,,,no_transit_either,,
170317402003,2,,,no_transit_either,,
170317402004,3,,,no_transit_either,,
170317403001,5,,,no_transit_either,,
170317403002,4,,,no_transit_either,,
170317403003,1,,,no_transit_either,,
170317403004,2,,,no_transit_either,,
170317404001,2,,,no_transit_either,,
170317404002,2,,,no_transit_either,,
170317404003,3,,,no_transit_either,,
170317404004,1,,,no_transit_either,,
170317501001,4,,,no_transit_either,,
170317501002,6,,,no_transit_either,,
170317501003,3,,,no_transit_either,,
170317501004,2,,,no_transit_either,,
170317502001,5,,,no_transit_either,,
170317502002,4,,,no_transit_either,,
170317502003,2,,,no_transit_either,,
170317502004,2,,,no_transit_either,,
170317503001,1,,,no_transit_either,,
170317504001,3,,,no_transit_either,,
170317504002,4,,,no_transit_either,,
170317504003,1,,,no_transit_either,,
170317505001,4,,,no_transit_either,,
170317505002,4,,,no_transit_either,,
170317505003,4,,,no_transit_either,,
170317506001,5,,,no_transit_either,,
170317506002,2,,,no_transit_either,,
170317506003,1,,,no_transit_either,,
170317506004,4,,,no_transit_either,,
170317608011,95,29,29,both,0,0
170317608012,70,25,25,both,0,0
170317608021,34,40,40,both,0,0
170317608031,38,32,32,both,0,0
170317608032,39,34,34,both,0,0
170317608033,40,30,30,both,0,0
170317608034,32,38,38,both,0,0
170317702011,32,,,no_transit_either,,
170317702012,35,,,no_transit_either,,
170317702013,17,,,no_transit_either,,
170317702021,32,,,no_transit_either,,
170317702022,15,,,no_transit_either,,
170317702023,26,,,no_transit_either,,
170317703001,7,,,no_transit_either,,
170317703002,14,68,68,both,0,0
170317703003,16,,,no_transit_either,,
170317703004,23,,,no_transit_either,,
170317703005,18,,,no_transit_either,,
170317704001,10,,,no_transit_either,,
170317704002,12,,,no_transit_either,,
170317704003,13,54,54,both,0,0
170317705001,36,44,44,both,0,0
170317705002,8,39,39,both,0,0
170317706011,15,55,55,both,0,0
170317706012,14,40,40,both,0,0
170317706013,23,37,37,both,0,0
170317706021,26,36,36,both,0,0
170317706022,20,25,25,both,0,0
170317706023,23,35,35,both,0,0
170317707001,19,24,24,both,0,0
170317707002,43,,,no_transit_either,,
170317708001,46,39,36,both,3,7.69230769230769
170317708002,60,40,31,both,9,22.5
170317709011,20,43,43,both,0,0
170317709012,17,46,46,both,0,0
170317709013,12,34,34,both,0,0
170317709014,41,40,40,both,0,0
170317709021,27,37,37,both,0,0
170317709022,38,38,38,both,0,0
170318001001,3,,,no_transit_either,,
170318001002,4,,,no_transit_either,,
170318002001,1,,,no_transit_either,,
170318002002,2,,,no_transit_either,,
170318002003,8,,,no_transit_either,,
170318002004,5,,,no_transit_either,,
170318002005,5,,,no_transit_either,,
170318002006,4,,,no_transit_either,,
170318003001,5,,89,newly_enabled,,
170318003002,4,,87,newly_enabled,,
170318003003,10,,,no_transit_either,,
170318004001,1,,89,newly_enabled,,
170318004002,4,,85,newly_enabled,,
170318004003,2,,82,newly_enabled,,
170318005001,2,,86,newly_enabled,,
170318005002,6,,87,newly_enabled,,
170318005003,2,,,no_transit_either,,
170318005004,7,89,87,both,2,2.24719101123596
170318005005,1,88,84,both,4,4.54545454545455
170318006001,6,,81,newly_enabled,,
170318006002,5,,79,newly_enabled,,
170318007001,2,,,no_transit_either,,
170318007002,7,,87,newly_enabled,,
170318007004,6,,,no_transit_either,,
170318008001,9,,,no_transit_either,,
170318009001,4,,,no_transit_either,,
170318009002,3,86,86,both,0,0
170318009003,5,,,no_transit_either,,
170318009004,4,,,no_transit_either,,
170318010001,4,,,no_transit_either,,
170318010002,4,,,no_transit_either,,
170318010003,6,,,no_transit_either,,
170318010004,10,,,no_transit_either,,
170318011001,2,,81,newly_enabled,,
170318011002,2,89,80,both,9,10.1123595505618
170318011003,5,,89,newly_enabled,,
170318011004,10,,86,newly_enabled,,
170318012001,2,,87,newly_enabled,,
170318012002,3,,83,newly_enabled,,
170318012003,8,,,no_transit_either,,
170318013001,4,88,88,both,0,0
170318013002,2,89,84,both,5,5.61797752808989
170318013003,2,,82,newly_enabled,,
170318013004,8,87,77,both,10,11.4942528735632
170318014001,4,,,no_transit_either,,
170318014002,5,,,no_transit_either,,
170318015001,7,,,no_transit_either,,
170318015002,6,,,no_transit_either,,
170318015003,4,87,87,both,0,0
170318016011,17,,,no_transit_either,,
170318016012,14,,,no_transit_either,,
170318016031,12,81,81,both,0,0
170318016032,19,80,80,both,0,0
170318016051,4,,,no_transit_either,,
170318016052,5,,,no_transit_either,,
170318016053,14,,,no_transit_either,,
170318016054,4,,,no_transit_either,,
170318016061,5,,,no_transit_either,,
170318016062,12,,,no_transit_either,,
170318016063,9,,,no_transit_either,,
170318016064,4,,,no_transit_either,,
170318016065,7,,,no_transit_either,,
170318016071,6,,,no_transit_either,,
170318016072,4,83,83,both,0,0
170318016073,8,,,no_transit_either,,
170318016081,10,88,88,both,0,0
170318016082,6,,,no_transit_either,,
170318016083,2,,,no_transit_either,,
170318016084,11,,,no_transit_either,,
170318017011,12,,,no_transit_either,,
170318017012,7,,,no_transit_either,,
170318017021,5,88,88,both,0,0
170318017022,5,81,81,both,0,0
170318017023,6,82,82,both,0,0
170318017024,5,87,87,both,0,0
170318018001,5,88,88,both,0,0
170318018002,10,,,no_transit_either,,
170318018003,6,88,88,both,0,0
170318018004,4,,,no_transit_either,,
170318019011,6,,,no_transit_either,,
170318019012,4,88,88,both,0,0
170318019013,2,78,78,both,0,0
170318019021,4,,,no_transit_either,,
170318019022,14,,,no_transit_either,,
170318019023,5,,,no_transit_either,,
170318020021,9,,,no_transit_either,,
170318020022,9,,,no_transit_either,,
170318020031,13,,,no_transit_either,,
170318020041,6,76,76,both,0,0
170318020042,2,71,71,both,0,0
170318020043,5,70,70,both,0,0
170318020044,7,82,82,both,0,0
170318021002,6,62,62,both,0,0
170318021003,11,66,66,both,0,0
170318022001,7,79,79,both,0,0
170318022002,9,66,66,both,0,0
170318022003,6,69,69,both,0,0
170318023001,13,75,75,both,0,0
170318023002,20,88,88,both,0,0
170318024021,6,,,no_transit_either,,
170318024022,5,,,no_transit_either,,
170318024023,4,,,no_transit_either,,
170318024024,2,,,no_transit_either,,
170318024031,12,,,no_transit_either,,
170318024041,5,,,no_transit_either,,
170318024042,12,,,no_transit_either,,
170318024043,7,,,no_transit_either,,
170318024044,8,,,no_transit_either,,
170318025031,10,,,no_transit_either,,
170318025032,12,,,no_transit_either,,
170318025033,11,,,no_transit_either,,
170318025034,4,,,no_transit_either,,
170318025041,1,,,no_transit_either,,
170318025042,5,50,50,both,0,0
170318025043,8,,,no_transit_either,,
170318025044,4,,,no_transit_either,,
170318025052,5,47,47,both,0,0
170318025054,8,,,no_transit_either,,
170318025055,11,88,88,both,0,0
170318025056,6,54,54,both,0,0
170318025061,5,,,no_transit_either,,
170318025062,2,,,no_transit_either,,
170318026051,10,,,no_transit_either,,
170318026052,10,,,no_transit_either,,
170318026053,5,44,44,both,0,0
170318026054,4,46,46,both,0,0
170318026055,9,,,no_transit_either,,
170318026071,13,84,82,both,2,2.38095238095238
170318026081,17,,,no_transit_either,,
170318026082,35,,,no_transit_either,,
170318026083,7,,,no_transit_either,,
170318026084,9,,88,newly_enabled,,
170318026091,10,56,56,both,0,0
170318026092,2,55,55,both,0,0
170318026093,7,53,53,both,0,0
170318026094,13,50,50,both,0,0
170318026101,4,54,54,both,0,0
170318027011,16,88,86,both,2,2.27272727272727
170318027012,9,58,58,both,0,0
170318027013,6,,,no_transit_either,,
170318027014,15,45,45,both,0,0
170318027021,16,,,no_transit_either,,
170318027022,12,,,no_transit_either,,
170318027023,7,54,54,both,0,0
170318028011,8,,,no_transit_either,,
170318028012,13,,,no_transit_either,,
170318028013,10,,,no_transit_either,,
170318028014,13,,,no_transit_either,,
170318028015,6,,,no_transit_either,,
170318028021,15,82,80,both,2,2.4390243902439
170318028022,15,71,68,both,3,4.22535211267606
170318028023,14,66,57,both,9,13.6363636363636
170318028024,10,63,55,both,8,12.6984126984127
170318028025,13,71,63,both,8,11.2676056338028
170318029001,3,,,no_transit_either,,
170318029002,8,,,no_transit_either,,
170318029003,4,,,no_transit_either,,
170318029004,9,,,no_transit_either,,
170318030051,6,,,no_transit_either,,
170318030052,9,,,no_transit_either,,
170318030071,9,,,no_transit_either,,
170318030072,8,,,no_transit_either,,
170318030073,11,,,no_transit_either,,
170318030081,14,,,no_transit_either,,
170318030082,14,,,no_transit_either,,
170318030083,15,,,no_transit_either,,
170318030101,2,,,no_transit_either,,
170318030102,1,,,no_transit_either,,
170318030103,6,,,no_transit_either,,
170318030104,6,,,no_transit_either,,
170318030121,14,,,no_transit_either,,
170318030131,5,,,no_transit_either,,
170318030132,8,,,no_transit_either,,
170318030133,7,,,no_transit_either,,
170318030141,9,,,no_transit_either,,
170318030142,3,,,no_transit_either,,
170318030151,10,,,no_transit_either,,
170318030152,18,,,no_transit_either,,
170318030153,6,,,no_transit_either,,
170318030161,21,,,no_transit_either,,
170318030171,11,,,no_transit_either,,
170318030172,12,,,no_transit_either,,
170318030173,16,84,84,both,0,0
170318031001,20,,,no_transit_either,,
170318031002,15,74,64,both,10,13.5135135135135
170318032001,5,,,no_transit_either,,
170318032002,8,,,no_transit_either,,
170318032003,9,74,65,both,9,12.1621621621622
170318033001,25,74,65,both,9,12.1621621621622
170318033002,13,62,53,both,9,14.5161290322581
170318033003,14,63,55,both,8,12.6984126984127
170318034001,12,,,no_transit_either,,
170318034002,10,,,no_transit_either,,
170318034003,7,,,no_transit_either,,
170318034004,7,,,no_transit_either,,
170318034005,3,,,no_transit_either,,
170318034006,8,71,62,both,9,12.6760563380282
170318035001,5,69,61,both,8,11.5942028985507
170318035002,5,,,no_transit_either,,
170318035003,6,,,no_transit_either,,
170318035004,10,,,no_transit_either,,
170318035005,5,,,no_transit_either,,
170318036031,18,,,no_transit_either,,
170318036032,2,,,no_transit_either,,
170318036033,17,,,no_transit_either,,
170318036034,5,,,no_transit_either,,
170318036041,5,,,no_transit_either,,
170318036042,3,,,no_transit_either,,
170318036043,3,,,no_transit_either,,
170318036044,5,,,no_transit_either,,
170318036051,11,,,no_transit_either,,
170318036052,10,,,no_transit_either,,
170318036053,6,,,no_transit_either,,
170318036054,4,88,88,both,0,0
170318036055,10,85,85,both,0,0
170318036071,9,,,no_transit_either,,
170318036072,5,,,no_transit_either,,
170318036073,16,,,no_transit_either,,
170318036074,8,,,no_transit_either,,
170318036081,13,,,no_transit_either,,
170318036082,16,,,no_transit_either,,
170318036083,13,,,no_transit_either,,
170318036111,6,,,no_transit_either,,
170318036112,2,,,no_transit_either,,
170318036113,9,,,no_transit_either,,
170318036114,7,,,no_transit_either,,
170318036115,10,,,no_transit_either,,
170318036121,16,,,no_transit_either,,
170318036122,8,,,no_transit_either,,
170318036131,12,89,89,both,0,0
170318036132,3,86,86,both,0,0
170318036141,8,88,88,both,0,0
170318036142,10,87,87,both,0,0
170318036151,7,,,no_transit_either,,
170318036152,3,,,no_transit_either,,
170318036161,11,,,no_transit_either,,
170318036162,10,,,no_transit_either,,
170318036163,18,,,no_transit_either,,
170318037011,15,70,70,both,0,0
170318037012,21,,,no_transit_either,,
170318037021,6,76,74,both,2,2.63157894736842
170318037022,17,,,no_transit_either,,
170318037023,14,79,77,both,2,2.53164556962025
170318037024,19,75,73,both,2,2.66666666666667
170318038001,8,,,no_transit_either,,
170318038002,6,,,no_transit_either,,
170318038003,16,,,no_transit_either,,
170318038004,10,76,74,both,2,2.63157894736842
170318039011,17,,,no_transit_either,,
170318039012,20,67,59,both,8,11.9402985074627
170318039021,9,,,no_transit_either,,
170318039022,5,,,no_transit_either,,
170318039023,9,,,no_transit_either,,
170318040001,13,,,no_transit_either,,
170318040002,27,,,no_transit_either,,
170318041021,13,,,no_transit_either,,
170318041022,21,,,no_transit_either,,
170318041023,12,,,no_transit_either,,
170318041041,21,,,no_transit_either,,
170318041042,22,,,no_transit_either,,
170318041043,18,,,no_transit_either,,
170318041051,11,,,no_transit_either,,
170318041052,7,,,no_transit_either,,
170318041053,12,,,no_transit_either,,
170318041061,20,,,no_transit_either,,
170318041062,9,,,no_transit_either,,
170318041063,20,,,no_transit_either,,
170318041064,13,,,no_transit_either,,
170318041081,17,87,87,both,0,0
170318041082,27,84,84,both,0,0
170318041091,4,,,no_transit_either,,
170318041092,13,,,no_transit_either,,
170318042021,15,79,79,both,0,0
170318042022,21,,,no_transit_either,,
170318042023,16,,,no_transit_either,,
170318042024,9,,,no_transit_either,,
170318042031,8,,,no_transit_either,,
170318042032,9,,,no_transit_either,,
170318042041,4,,,no_transit_either,,
170318042042,5,,,no_transit_either,,
170318042043,13,,,no_transit_either,,
170318043051,14,,,no_transit_either,,
170318043052,7,,,no_transit_either,,
170318043053,15,,,no_transit_either,,
170318043054,21,,,no_transit_either,,
170318043061,19,,,no_transit_either,,
170318043062,6,,,no_transit_either,,
170318043063,7,,,no_transit_either,,
170318043064,16,,,no_transit_either,,
170318043081,16,,,no_transit_either,,
170318043082,22,,,no_transit_either,,
170318043083,18,,,no_transit_either,,
170318043091,10,,,no_transit_either,,
170318043092,10,,,no_transit_either,,
170318043121,22,,,no_transit_either,,
170318043131,21,80,80,both,0,0
170318043132,10,,,no_transit_either,,
170318043133,11,,,no_transit_either,,
170318043141,13,,,no_transit_either,,
170318043151,29,,,no_transit_either,,
170318043161,26,,,no_transit_either,,
170318043162,14,,,no_transit_either,,
170318044031,4,80,80,both,0,0
170318044032,12,84,84,both,0,0
170318044033,10,,,no_transit_either,,
170318044034,19,,,no_transit_either,,
170318044041,5,,,no_transit_either,,
170318044042,5,,,no_transit_either,,
170318044043,7,,,no_transit_either,,
170318044044,4,88,88,both,0,0
170318044051,8,,,no_transit_either,,
170318044052,5,,,no_transit_either,,
170318044061,6,,,no_transit_either,,
170318044062,4,,,no_transit_either,,
170318044063,7,88,88,both,0,0
170318045051,7,,,no_transit_either,,
170318045052,5,,,no_transit_either,,
170318045053,16,,,no_transit_either,,
170318045061,12,,,no_transit_either,,
170318045062,8,,,no_transit_either,,
170318045063,25,,,no_transit_either,,
170318045081,14,,,no_transit_either,,
170318045091,15,,,no_transit_either,,
170318045092,16,,,no_transit_either,,
170318045093,9,,,no_transit_either,,
170318045094,14,,,no_transit_either,,
170318045101,3,,,no_transit_either,,
170318045102,1,89,89,both,0,0
170318045103,7,,,no_transit_either,,
170318045104,8,,,no_transit_either,,
170318045111,10,,,no_transit_either,,
170318045112,8,,,no_transit_either,,
170318045121,16,,,no_transit_either,,
170318045122,32,,,no_transit_either,,
170318045131,11,,,no_transit_either,,
170318045132,21,,,no_transit_either,,
170318045133,16,,,no_transit_either,,
170318045141,5,,,no_transit_either,,
170318045142,18,,,no_transit_either,,
170318045143,16,,,no_transit_either,,
170318046031,26,68,68,both,0,0
170318046032,14,85,85,both,0,0
170318046033,15,82,82,both,0,0
170318046061,7,,,no_transit_either,,
170318046062,19,,,no_transit_either,,
170318046063,18,,,no_transit_either,,
170318046064,28,,,no_transit_either,,
170318046071,24,,,no_transit_either,,
170318046072,13,,,no_transit_either,,
170318046073,12,,,no_transit_either,,
170318046074,10,,,no_transit_either,,
170318046081,15,,,no_transit_either,,
170318046082,6,,,no_transit_either,,
170318046083,19,,,no_transit_either,,
170318046091,18,,,no_transit_either,,
170318046092,15,,,no_transit_either,,
170318046093,14,61,61,both,0,0
170318046101,30,,,no_transit_either,,
170318046102,10,,,no_transit_either,,
